timestamp,E_r,E_vr,rho,G_max,E_gap
145.97000000001222,0.14553854510408476,1.371005340323244,0.01655137225454448,1.1521316227739848,0.12344459804674755
145.9800000000122,0.14639457586475857,1.3716429972899293,0.016628778787674842,1.1527472216902683,0.1236346848104298
145.9900000000122,0.14726330421242667,1.3722835128963284,0.016762955810153742,1.1533551024704898,0.12383885511899091
146.0000000000122,0.14176250904913512,1.3406812370819376,0.016549007443249997,1.1503523086815055,0.11337807133908434
146.01000000001218,0.14262388248669752,1.3408630259841259,0.01671422326802591,1.150973069496346,0.11355486847786422
146.02000000001217,0.14349827461765172,1.3410510422626978,0.016935315194524264,1.1515858823591612,0.11374688208599569
146.03000000001217,0.14438552067173202,1.3412448604654577,0.017210469393366328,1.1521906380891016,0.11395413828980035
146.04000000001216,0.14528545551486097,1.3414440687206086,0.017537472087419483,1.1527872276080458,0.11417665688061264
146.05000000001215,0.1395916580363744,1.3152599451404927,0.017221303101142605,1.149675603299091,0.10428438110665926
146.06000000001214,0.14048292793231457,1.3150949454775274,0.01757421508647981,1.1502864370044394,0.10448396672535007
146.07000000001213,0.1413872443765788,1.31493804463595,0.017975928369517575,1.1508890825116171,0.10470018077866997
146.08000000001212,0.14230442806041885,1.3147888433459471,0.01842355661334375,1.1514834323716705,0.10493302877316245
146.0900000000121,0.14323429983421151,1.3146469544718238,0.01891413575925481,1.1520693792578516,0.10518250828181948
146.1000000000121,0.13735751493793483,1.2924408065934478,0.01848621119748216,1.1488530812523123,0.0960201406128673
146.1100000000121,0.13827749214969434,1.291921738992123,0.018996515059675954,1.1494545198845,0.09625243797443908
146.12000000001208,0.1392105366699855,1.2914122774962191,0.01954614605790461,1.1500475474247793,0.0965028829850452
146.13000000001207,0.14015645469300003,1.2909120518075334,0.0201321532818644,1.1506320581990097,0.09677144918929334
146.14000000001207,0.14111505313111408,1.290420702415801,0.020751715283248793,1.151207946674094,0.09705810034097336
146.15000000001206,0.1350514259820777,1.2725325581572409,0.020209784059286508,1.1478784543346292,0.08880025056044093
146.16000000001205,0.135998861405548,1.271652660204996,0.020843756469365825,1.1484704758372717,0.0890765045211795
146.17000000001204,0.13695938096781374,1.270783464825974,0.02150812982292478,1.1490538752603878,0.08937244334244392
146.18000000001203,0.13793277633365597,1.269924633239436,0.022200411369807833,1.149628548714167,0.0896879934653727
146.19000000001202,0.13891884048202172,1.2690758362246166,0.022918299742696054,1.1501943924680114,0.09002306968223982
146.200000000012,0.1326786745854802,1.259328574443006,0.02226499439063989,1.1467537599773436,0.08284553875196338
146.210000000012,0.13365241531790656,1.2582449391965738,0.022993374155655003,1.1473367978147933,0.08317737243728768
146.220000000012,0.1346392543997773,1.257173149335604,0.023744971199911154,1.1479110177018303,0.08353029448512382
146.23000000001198,0.135638968871606,1.256112894738291,0.02451785750300247,1.1484763175558517,0.0839041671274391
146.24000000001197,0.13665133772388643,1.2550638738313151,0.025310282172531808,1.1490325954709615,0.08429883963271954
146.25000000001197,0.13025072326734374,1.2443468378097151,0.02454985756413122,1.145479573862873,0.07835797252400328
146.26000000001196,0.1312497640861585,1.2430444131164196,0.025350091694832565,1.1460538365484743,0.07875563739026273
146.27000000001195,0.13226191387994377,1.2417541908731897,0.02616816723493538,1.1466190979623956,0.07917546859547499
146.28000000001194,0.13328693494057978,1.2404758920639751,0.02700264473211257,1.1471752578351306,0.07961725036147896
146.29000000001193,0.13432459218952325,1.2392092453444465,0.027852225447945234,1.147722216090699,0.08008075391416507
146.30000000001192,0.1277634555649328,1.238117700193274,0.026988627297214268,1.1440526358353968,0.07548459466793639
146.3100000000119,0.1287868029629794,1.2366434644904847,0.027844254273918838,1.1446182101038989,0.07595497450885597
146.3200000000119,0.12982326835102356,1.2351819901958971,0.028713811006491476,1.1451746107892349,0.07644809687369165
146.3300000000119,0.13087259906768275,1.233733026911717,0.029596230797156026,1.145721739430783,0.07696366473206347
146.34000000001188,0.13193454580827202,1.2322963311174344,0.03049055234478295,1.1462594977776148,0.07750136983452754
146.35000000001187,0.12521543725354253,1.2344256712135429,0.029526359444823305,1.14247585307043,0.07428292840531286
146.36000000001187,0.12626211855469552,1.2328206375763675,0.030425568367795416,1.1430330516918716,0.07482803057281569
146.37000000001186,0.12732192730683817,1.2312287555480255,0.03133587299299239,1.1435809166982982,0.07539586775342458
146.38000000001185,0.12839459560196545,1.229649801575364,0.032256477397253444,1.1441193514378512,0.0759860736217136
146.39000000001184,0.12947985966816902,1.2280835582949263,0.03318666314932191,1.1446482594838565,0.07659827402185017
146.40000000001183,0.12261243067777895,1.232403898580983,0.032123626427717156,1.1407516615710238,0.07469613212128924
146.41000000001182,0.12368153995669956,1.2307038084152988,0.033057934213942,1.1413008007134482,0.07531291131298233
146.4200000000118,0.12476378701777159,1.229017127152785,0.034001268545796826,1.1418404579309107,0.07595189408081106
146.4300000000118,0.12585888835159667,1.2273436559743898,0.034953027218164096,1.142370538375234,0.07661266921322517
146.4400000000118,0.12696656542225368,1.2256832016531052,0.03591266504766211,1.1428909474382607,0.07729482171427095
146.45000000001178,0.11994272516663519,1.2383155900170741,0.03475184054505982,1.138883185803143,0.07655901082752918
146.46000000001177,0.1210332779174952,1.2365108501461881,0.03571508718179524,1.1394245810073356,0.07724079611913559
146.47000000001177,0.1221369839882825,1.2347198401349364,0.036685829173954354,1.1399563571309062,0.07794389405872301
