t_fail,egap_pre,gmax_pre,alive_pre,dp_completed,dp_self_shift,dp_coverage,dp_hop_sum_ok_frac,dp_hop_sum_median,gmax_peak,gap_peak_deg,alive_at_peak,t_close_125,t_close_110,breach_area_125,gmax_final,egap_final,alive_final,assert_alive_min,assert_roles_agent,assert_matrix_differs,comm_marker,method,N,radius,range_aa,range_at,c_hops,c_hops_post,tau_xy,seed,victim,agent_state_timeout,dt,git_commit,git_dirty,experiment_seed,control_period,k_e_tau,composition_mode,num_agents,encirclement_radius,sim_duration,protection_angle_deg,dual_pulse_integration,dual_pulse_delta_scale,dual_pulse_ttl_hops,dual_pulse_t_ff,dual_pulse_multiplicity,dual_pulse_consume_ff_only,communication_delay,communication_failure_rate,communication_range,comm_role_aware_ranges,comm_range_agent_agent,comm_range_agent_target,broadcast_repeats,deterministic_failure_enable,deterministic_failure_agent_id,deterministic_failure_agent_ids,deterministic_failure_time,deterministic_failure_off_time,failure_enable,failure_mean_per_min,experiment_reproducible,vm_tau_xy,vm_max_speed_xy,target_motion_speed_xy,target_swarm_spin_enable,target_swarm_omega_ref,init_radius_range,init_angles_equidistant
5.099999999999998,0.00301707064097,1.0050468987475705,24.0,22,1,1.0,1.0,23.0,1.916312783779432,29.99446096350415,23.0,2.3499999999999917,3.399999999999997,0.8507254090359933,1.0002453802501754,0.0001738820417524,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:26.1,agent>target:200,target>agent:200} default=200 differs=1",B2,24,20.0,26.1,200.0,4.998996668040105,4.791922282957803,1.0,1,15,0.25,0.05,f96d319,False,1,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,26.1,200.0,2,True,15,15,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.00301707064097,1.0050468987475705,24.0,0,0,0.0,,,1.9120729520226207,29.928098379484503,23.0,3.2999999999999954,7.6000000000000565,0.8698589136409938,1.0023258431571702,0.0016431128327262,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:26.1,agent>target:200,target>agent:200} default=200 differs=1",baseline,24,20.0,26.1,200.0,4.998996668040105,4.791922282957803,1.0,2,16,0.25,0.05,f96d319,False,2,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,26.1,200.0,2,True,16,16,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.00301707064097,1.0050468987475705,24.0,22,1,1.0,1.0,23.0,1.9120729520226207,29.928098379484503,23.0,2.299999999999991,3.399999999999997,0.8178823263954292,1.0002666185023878,0.0001886400867282,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:26.1,agent>target:200,target>agent:200} default=200 differs=1",B2,24,20.0,26.1,200.0,4.998996668040105,4.791922282957803,1.0,2,16,0.25,0.05,f96d319,False,2,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,26.1,200.0,2,True,16,16,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.00301707064097,1.0050468987475705,24.0,0,0,0.0,,,1.9141681792216132,29.960893239990472,23.0,3.1499999999999932,7.650000000000059,0.8815332342082328,1.002331794110972,0.0016483425035638,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:26.1,agent>target:200,target>agent:200} default=200 differs=1",baseline,24,20.0,26.1,200.0,4.998996668040105,4.791922282957803,1.0,3,17,0.25,0.05,f96d319,False,3,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,26.1,200.0,2,True,17,17,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.00301707064097,1.0050468987475705,24.0,22,1,1.0,1.0,23.0,1.9141681792216132,29.960893239990472,23.0,2.299999999999991,3.4999999999999982,0.8341270891649359,1.0002622032245776,0.0001853105265631,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:26.1,agent>target:200,target>agent:200} default=200 differs=1",B2,24,20.0,26.1,200.0,4.998996668040105,4.791922282957803,1.0,3,17,0.25,0.05,f96d319,False,3,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,26.1,200.0,2,True,17,17,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.00301707064097,1.0050468987475705,24.0,0,0,0.0,,,1.916358944173253,29.995183474016134,23.0,3.2499999999999947,7.6000000000000565,0.8792880624673572,1.0023323725942046,0.0016481024443455,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:26.1,agent>target:200,target>agent:200} default=200 differs=1",baseline,24,20.0,26.1,200.0,4.998996668040105,4.791922282957803,1.0,4,18,0.25,0.05,f96d319,False,4,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,26.1,200.0,2,True,18,18,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.00301707064097,1.0050468987475705,24.0,22,1,1.0,1.0,23.0,1.916358944173253,29.995183474016134,23.0,2.249999999999992,3.399999999999997,0.8246331773196728,1.000269673892579,0.0001906294265696,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:26.1,agent>target:200,target>agent:200} default=200 differs=1",B2,24,20.0,26.1,200.0,4.998996668040105,4.791922282957803,1.0,4,18,0.25,0.05,f96d319,False,4,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,26.1,200.0,2,True,18,18,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.00301707064097,1.0050468987475705,24.0,0,0,0.0,,,1.9183411633130163,30.026209512725476,23.0,3.2499999999999947,7.650000000000059,0.8873776273399752,1.002337122317711,0.0016518444499835,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:26.1,agent>target:200,target>agent:200} default=200 differs=1",baseline,24,20.0,26.1,200.0,4.998996668040105,4.791922282957803,1.0,5,19,0.25,0.05,f96d319,False,5,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,26.1,200.0,2,True,19,19,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.00301707064097,1.0050468987475705,24.0,22,1,1.0,1.0,23.0,1.9183411633130163,30.026209512725476,23.0,2.3499999999999917,3.399999999999997,0.8381626253286741,1.000259535045073,0.0001838123010346,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:26.1,agent>target:200,target>agent:200} default=200 differs=1",B2,24,20.0,26.1,200.0,4.998996668040105,4.791922282957803,1.0,5,19,0.25,0.05,f96d319,False,5,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,26.1,200.0,2,True,19,19,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.00301707064097,1.0050468987475705,24.0,0,0,0.0,,,1.920757086233606,30.06402395843905,23.0,3.2499999999999947,7.700000000000058,0.903403985775356,1.002329015168723,0.0016489936223196,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:26.1,agent>target:200,target>agent:200} default=200 differs=1",baseline,24,20.0,26.1,200.0,4.998996668040105,4.791922282957803,1.0,6,20,0.25,0.05,f96d319,False,6,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,26.1,200.0,2,True,20,20,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.00301707064097,1.0050468987475705,24.0,22,1,1.0,1.0,23.0,1.920757086233606,30.06402395843905,23.0,2.3499999999999917,3.4499999999999975,0.8628459921144022,1.0002458301446566,0.0001751084323839,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:26.1,agent>target:200,target>agent:200} default=200 differs=1",B2,24,20.0,26.1,200.0,4.998996668040105,4.791922282957803,1.0,6,20,0.25,0.05,f96d319,False,6,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,26.1,200.0,2,True,20,20,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.00301707064097,1.0050468987475705,24.0,0,0,0.0,,,1.9208839146687968,30.066009099163775,23.0,3.2999999999999954,7.650000000000059,0.8867569105569427,1.0023254161168609,0.0016411065503243,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:26.1,agent>target:200,target>agent:200} default=200 differs=1",baseline,24,20.0,26.1,200.0,4.998996668040105,4.791922282957803,1.0,7,21,0.25,0.05,f96d319,False,7,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,26.1,200.0,2,True,21,21,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.00301707064097,1.0050468987475705,24.0,22,1,1.0,1.0,23.0,1.9208839146687968,30.066009099163775,23.0,2.3499999999999917,3.4999999999999982,0.846524508171888,1.0002488273570709,0.000177182814826,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:26.1,agent>target:200,target>agent:200} default=200 differs=1",B2,24,20.0,26.1,200.0,4.998996668040105,4.791922282957803,1.0,7,21,0.25,0.05,f96d319,False,7,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,26.1,200.0,2,True,21,21,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
