rate_total,seed,gap_next,cens_1.25_base,cens_1.25_b2,cens_1.25,censW_1.25,d_frac_1.25,cens_1.5_base,cens_1.5_b2,cens_1.5,censW_1.5,d_frac_1.5
48.0,4,0.2999999999996703,True,True,True,True,0.0,True,True,True,True,0.0
48.0,4,0.19999999999998863,True,True,True,True,0.0,True,True,True,True,0.0
48.0,4,0.9000000000004462,True,True,True,True,0.0,True,False,True,True,0.2222222222222222
48.0,4,0.3999999999999204,True,True,True,True,0.0,True,True,True,True,0.41666666666666663
48.0,4,0.1999999999999602,True,True,True,True,0.0,True,True,True,True,0.0
48.0,4,0.19999999999953388,True,True,True,True,0.0,True,True,True,True,0.0
48.0,4,2.3999999999992383,True,True,True,True,0.0,False,False,False,True,0.0
48.0,4,0.40000000000050306,True,True,True,True,0.0,True,True,True,True,0.0
48.0,4,0.20000000000013074,True,True,True,True,0.0,True,True,True,True,0.0
48.0,4,1.1000000000003496,True,True,True,True,0.0,True,True,True,True,0.0
48.0,4,0.49999999999991473,True,True,True,True,0.25,True,True,True,True,0.41666666666666663
48.0,4,0.8000000000000824,True,True,True,True,0.0,True,True,True,True,0.0
48.0,4,0.7999999999996277,True,True,True,True,0.0,True,True,True,True,0.0
48.0,4,0.5999999999995111,True,True,True,True,0.0,True,True,True,True,0.0
48.0,4,1.3999999999998494,True,True,True,True,0.0,False,False,False,False,-0.0714285714285714
48.0,4,0.5000000000006395,True,True,True,True,0.0,True,True,True,True,0.33333333333333326
48.0,4,0.7999999999999545,True,True,True,True,0.3125,True,True,True,True,0.0
48.0,4,0.6000000000003638,True,True,True,True,0.0,True,True,True,True,0.0
48.0,4,0.5000000000003268,True,True,True,True,0.0,True,True,True,False,0.0
48.0,4,0.30000000000001137,True,True,True,True,0.0,False,True,True,True,-0.5833333333333333
48.0,4,0.4999999999998863,True,True,True,True,0.0,True,True,True,True,0.16666666666666663
48.0,4,0.9000000000003752,True,True,True,True,0.0,True,False,True,True,1.0
48.0,4,0.30000000000077875,True,True,True,True,0.0,True,True,True,True,0.41666666666666663
48.0,4,0.30000000000066507,True,True,True,True,0.0,True,True,True,True,0.0
48.0,4,0.19999999999987494,True,True,True,True,0.0,True,True,True,True,0.0
48.0,4,1.599999999999028,True,True,True,True,0.0,True,False,True,True,0.30000000000000004
48.0,4,0.20000000000069917,True,False,True,True,0.33333333333333337,False,False,False,True,0.08333333333333337
48.0,4,0.5999999999997385,True,True,True,True,0.0,True,True,True,True,0.0
48.0,4,2.800000000000921,True,True,True,True,0.0,False,False,False,True,0.06666666666666665
48.0,4,0.2000000000003581,False,False,False,True,0.08333333333333326,False,False,False,True,0.0
48.0,4,0.5000000000004263,True,True,True,True,0.0,True,True,True,True,0.0
48.0,4,0.3000000000002103,True,True,True,True,0.0,True,True,True,True,0.0
48.0,4,1.1000000000000512,True,True,True,True,0.0,True,True,True,True,0.09090909090909094
48.0,4,2.2999999999998977,True,True,True,True,0.0,False,False,False,True,-0.033333333333333326
48.0,4,1.4000000000003183,True,True,True,True,0.1428571428571429,True,True,True,True,0.0
48.0,4,1.0999999999995964,True,True,True,True,0.0,True,True,True,True,0.18181818181818177
48.0,4,0.6000000000012449,True,True,True,True,0.0,True,True,True,True,0.0
48.0,5,1.2999999999999936,True,True,True,True,0.0,True,True,True,True,0.0
48.0,5,0.999999999999897,True,True,True,True,0.0,True,True,True,True,0.09999999999999998
48.0,5,0.5000000000000071,True,True,True,True,0.33333333333333337,True,True,True,True,0.0
48.0,5,0.300000000000022,True,True,True,True,0.0,True,True,True,True,0.0
48.0,5,1.099999999999902,True,True,True,True,0.0,True,True,True,True,0.0
48.0,5,0.40000000000009095,True,True,True,True,0.0,True,True,True,True,0.41666666666666663
48.0,5,0.6000000000000085,True,True,True,True,0.0,True,True,True,True,0.0
48.0,5,2.1999999999999176,True,True,True,True,0.0,True,True,True,True,0.0
48.0,5,1.7000000000000242,True,True,True,True,0.0,True,False,True,True,0.1333333333333333
48.0,5,0.6999999999997826,True,True,True,True,0.0,True,True,True,True,0.0
48.0,5,3.2000000000000384,True,True,True,True,0.0,False,False,False,True,0.0
48.0,5,0.19999999999988916,True,True,True,True,0.0,False,False,False,True,0.0
48.0,5,1.8000000000001393,True,True,True,True,0.0,False,False,False,True,-0.06666666666666665
48.0,5,0.4999999999999858,True,True,True,True,0.0,True,True,True,True,0.0
48.0,5,1.399999999999899,True,True,True,True,0.0,True,True,True,True,0.0
48.0,5,0.3000000000002032,True,True,True,True,0.41666666666666663,True,True,True,True,0.0
48.0,5,1.8999999999997996,True,True,True,True,0.0,False,False,False,True,0.0
48.0,5,0.4999999999999929,True,True,True,True,0.33333333333333326,True,True,True,True,0.0
48.0,5,1.2999999999997058,True,True,True,True,0.1923076923076923,True,True,True,True,0.1923076923076923
48.0,5,1.300000000000182,True,True,True,True,0.0,True,True,True,True,0.07692307692307687
48.0,5,1.2999999999998977,True,True,True,True,0.0,True,True,True,True,0.0
48.0,5,0.5999999999998806,True,True,True,True,0.0,True,True,True,True,0.16666666666666663
48.0,5,0.20000000000055707,False,False,False,True,0.0,False,False,False,True,0.0
48.0,5,1.0999999999998238,True,True,True,True,0.0,True,True,True,True,0.0
48.0,5,2.699999999999534,False,False,False,True,0.0,False,False,False,True,-0.1333333333333333
48.0,5,0.39999999999983515,True,True,True,True,0.0,True,True,True,True,0.0
48.0,5,1.300000000000722,True,True,True,True,0.038461538461538436,True,True,True,True,0.0
48.0,5,1.000000000000142,True,True,True,True,0.0,True,True,True,True,0.0
48.0,5,1.3000000000004093,True,True,True,True,0.1923076923076923,False,True,True,True,-0.3076923076923077
48.0,5,0.8999999999998352,True,True,True,True,0.2777777777777778,True,True,True,True,0.0
48.0,5,0.600000000000648,True,True,True,True,0.0,True,True,True,True,0.0
48.0,5,0.5999999999994969,True,True,True,True,0.0,True,True,True,True,0.0
48.0,5,0.30000000000103455,True,True,True,True,0.0,True,True,True,True,0.0
48.0,5,0.5000000000007532,True,True,True,True,0.0,True,True,True,True,0.08333333333333337
48.0,5,0.5999999999997669,True,True,True,True,0.0,True,True,True,True,0.16666666666666663
48.0,5,0.6999999999998323,True,True,True,True,0.0,True,True,True,True,0.0
48.0,5,0.7999999999999687,True,True,True,True,0.0,True,True,True,True,0.25
48.0,5,0.6000000000008612,True,True,True,True,0.0,True,True,True,True,0.0
48.0,5,0.2999999999994145,True,True,True,True,0.0,True,True,True,True,0.0
48.0,5,0.4000000000003041,True,True,True,True,0.0,True,True,True,True,0.0
48.0,5,0.30000000000075033,True,True,True,True,0.0,True,True,True,True,-0.41666666666666663
48.0,5,2.5999999999990564,True,False,True,True,0.0,False,False,False,False,0.7000000000000001
48.0,5,0.3000000000004377,True,True,True,True,0.41666666666666663,True,True,True,True,0.0
48.0,5,0.200000000000216,True,True,True,True,0.0,False,False,False,True,0.16666666666666663
48.0,5,0.20000000000089813,True,False,True,True,0.41666666666666663,False,False,False,True,0.0
48.0,5,0.4000000000003183,True,True,True,True,0.08333333333333337,True,True,True,True,0.0
48.0,5,0.5999999999990848,True,True,True,True,0.0,True,True,True,True,0.0
48.0,5,0.8000000000007219,True,True,True,True,0.0,True,True,True,True,0.0
48.0,5,1.7000000000006992,True,True,True,True,0.0,True,True,True,True,0.0
48.0,5,1.7000000000009123,True,True,True,True,0.16666666666666663,True,True,True,True,0.16666666666666663
48.0,5,4.600000000000051,False,False,False,True,0.06666666666666665,False,False,False,True,0.033333333333333326
48.0,5,2.399999999999636,True,False,True,True,0.0,False,False,False,True,0.0
48.0,5,0.9000000000002615,True,True,True,True,0.2222222222222222,True,True,True,True,0.0
48.0,5,3.10000000000025,False,True,True,True,0.0,False,False,False,True,-0.7333333333333334
48.0,5,1.2000000000002728,True,True,True,True,0.0,True,True,True,True,0.0
48.0,5,0.5000000000002842,True,True,True,True,0.41666666666666663,True,False,True,True,0.5833333333333334
48.0,5,0.49999999999982947,True,True,True,True,0.0,True,True,True,True,0.25
48.0,5,0.40000000000023306,True,True,True,True,0.0,True,True,True,True,0.0
48.0,5,1.0000000000004263,True,True,True,True,0.0,True,True,True,True,0.0
48.0,5,0.6000000000015291,True,True,True,True,0.41666666666666663,True,True,True,True,0.0
48.0,5,0.3000000000010914,True,True,True,True,0.0,True,True,True,True,0.0
48.0,5,0.19999999999976126,True,True,True,True,0.0,True,True,True,True,-0.41666666666666663
48.0,5,0.19999999999987494,True,True,True,True,0.0,False,True,True,True,-0.75
48.0,5,0.30000000000066507,True,True,True,True,0.0,True,True,True,True,0.0
48.0,6,1.8000000000000256,True,True,True,True,0.0,False,False,False,True,-0.16666666666666663
48.0,6,0.7999999999999119,True,True,True,True,0.0,True,True,True,True,0.0
48.0,6,0.4999999999998934,True,True,True,True,0.0,True,True,True,True,0.0
48.0,6,2.499999999999922,True,False,True,True,0.0,False,False,False,True,-0.09999999999999998
48.0,6,1.0999999999999055,True,True,True,True,0.0,True,True,True,True,0.0
48.0,6,0.6999999999998963,True,True,True,True,0.0,True,True,True,True,0.0
48.0,6,1.0000000000000213,True,True,True,True,0.0,True,True,True,True,0.0
48.0,6,0.30000000000009663,True,True,True,True,0.0,True,True,True,True,0.0
48.0,6,2.0000000000000426,True,True,True,True,0.0,True,True,True,True,0.0
48.0,6,3.3999999999999417,True,False,True,True,0.0,False,False,False,True,0.0
48.0,6,1.29999999999999,True,True,True,True,0.0,True,True,True,True,0.0
48.0,6,0.4000000000000057,True,True,True,True,0.0,True,True,True,True,0.0
48.0,6,0.4000000000000057,True,True,True,True,0.0,True,True,True,True,0.0
48.0,6,3.2000000000000455,True,False,True,True,0.0,False,False,False,False,0.06666666666666665
48.0,6,1.5999999999999162,True,True,True,True,0.16666666666666663,False,False,False,True,0.0
48.0,6,1.100000000000037,True,True,True,True,0.0,True,True,True,True,0.0
48.0,6,0.4999999999998934,True,True,True,True,0.0,True,True,True,True,0.0
48.0,6,1.40000000000002,True,True,True,True,0.1785714285714286,True,True,True,True,0.1785714285714286
48.0,6,2.7999999999999687,False,False,False,True,0.16666666666666663,False,False,False,True,0.0
48.0,6,2.899999999999906,True,True,True,True,0.0,False,False,False,True,0.0
48.0,6,0.4000000000000341,True,True,True,True,0.0,True,True,True,True,0.0
48.0,6,0.3000000000004235,True,True,True,True,0.0,True,True,True,True,0.0
48.0,6,3.500000000000256,True,False,True,True,0.0,False,False,False,True,0.09999999999999998
48.0,6,1.599999999999909,True,True,True,True,0.16666666666666663,True,True,True,True,0.0
48.0,6,0.8000000000004803,True,True,True,True,0.0,True,True,True,True,0.3125
48.0,6,0.29999999999999716,True,True,True,True,0.16666666666666663,True,True,True,True,0.33333333333333337
48.0,6,2.699999999999733,True,False,True,True,0.0,True,False,True,True,0.0
48.0,6,0.3000000000006793,True,True,True,True,0.33333333333333337,True,True,True,True,0.33333333333333337
48.0,6,0.1999999999999318,True,True,True,True,0.0,True,True,True,True,0.0
48.0,6,0.19999999999991758,True,True,True,True,0.0,True,True,True,True,0.0
48.0,6,1.5000000000004974,True,True,True,True,0.16666666666666663,False,True,True,True,-0.8333333333333334
48.0,6,0.1999999999995623,True,True,True,True,0.0,False,False,False,True,-0.16666666666666663
48.0,6,0.5000000000000995,True,True,True,True,0.0,True,True,True,True,0.0
48.0,6,2.199999999999747,True,True,True,True,0.0,True,True,True,True,0.0
48.0,6,2.1999999999994486,True,True,True,True,0.0,True,True,True,True,0.0
48.0,6,0.5000000000002984,True,True,True,True,0.0,True,True,True,True,0.0
48.0,6,1.7000000000003581,True,True,True,True,0.0,True,True,True,True,0.0
48.0,6,1.6000000000006764,True,True,True,True,0.0,True,False,True,True,0.16666666666666663
48.0,6,1.3000000000004093,True,True,True,True,0.0,True,True,True,True,0.07692307692307698
48.0,6,0.6999999999993349,True,True,True,True,0.0,True,True,True,True,0.0
48.0,6,2.200000000000287,True,True,True,True,0.0,True,False,True,True,0.09999999999999998
48.0,6,2.1000000000007475,True,True,True,True,0.0,False,False,False,True,0.1333333333333333
48.0,6,2.4999999999998437,True,False,True,True,0.0,False,False,False,True,-0.033333333333333326
48.0,6,0.6999999999999886,True,True,True,True,0.3571428571428571,True,True,True,True,0.0
48.0,6,0.49999999999967315,True,True,True,True,0.0,True,True,True,True,0.0
48.0,6,0.40000000000088676,True,True,True,True,0.0,True,True,True,True,0.0
48.0,6,0.9999999999992326,True,True,True,True,0.0,True,True,True,True,0.0
48.0,6,2.400000000000446,True,True,True,True,0.0,False,True,True,True,0.0
48.0,6,1.399999999999963,True,True,True,True,0.0,True,False,True,True,0.3214285714285714
48.0,6,0.1999999999999602,True,True,True,True,0.0,True,False,True,True,0.33333333333333326
48.0,6,0.20000000000044338,True,True,True,True,0.0,True,True,True,True,0.0
48.0,6,1.0000000000003837,True,True,True,True,0.0,True,True,True,True,0.0
48.0,6,0.39999999999928093,True,True,True,True,0.0,False,True,True,True,-0.33333333333333337
48.0,6,0.39999999999946567,True,True,True,True,0.33333333333333337,True,True,True,True,0.0
48.0,6,1.9999999999998863,True,False,True,True,0.3666666666666667,False,False,False,True,0.8
48.0,6,2.0000000000013074,True,True,True,True,0.1333333333333333,True,False,True,True,0.0
48.0,6,0.30000000000077875,True,True,True,True,0.41666666666666663,True,True,True,True,0.33333333333333326
48.0,6,1.6999999999997897,True,True,True,True,0.0,False,False,False,False,0.0
48.0,6,1.3999999999999204,True,True,True,True,0.0,True,True,True,True,0.0
48.0,6,1.1999999999989654,True,True,True,True,0.0,False,True,True,True,0.08695652173913038
48.0,6,0.500000000000199,True,True,True,True,0.0,True,True,True,True,-0.41666666666666663
48.0,6,0.49999999999965894,True,True,True,True,0.0,True,True,True,True,-0.41666666666666663
48.0,6,1.4000000000002615,True,True,True,True,0.0,True,True,True,True,0.0
48.0,6,0.7000000000013245,True,True,True,True,0.0,True,True,True,True,0.0
48.0,6,0.8999999999994657,True,True,True,True,0.0,True,True,True,True,-0.2222222222222222
48.0,6,0.7000000000018645,True,True,True,True,0.0,True,True,True,True,0.0
48.0,6,0.6000000000001933,True,True,True,True,0.0,True,True,True,True,0.0
48.0,6,0.3000000000004377,True,True,True,True,0.0,True,True,True,True,0.0
48.0,7,1.2000000000000206,True,True,True,True,0.0,True,True,True,True,0.0
48.0,7,3.5000000000000497,False,False,False,True,0.0,False,False,False,False,0.033333333333333326
48.0,7,1.1000000000000156,True,True,True,True,0.0,True,True,True,True,0.0
48.0,7,0.2000000000000064,True,True,True,True,0.0,True,True,True,True,0.0
48.0,7,0.8000000000000114,True,True,True,True,0.0,True,True,True,True,0.0
48.0,7,1.0999999999998984,True,True,True,True,0.0,True,True,True,True,0.0
48.0,7,0.20000000000007745,True,False,True,True,0.33333333333333337,False,False,False,True,0.0
48.0,7,0.4999999999998934,True,True,True,True,0.0,True,True,True,True,0.0
48.0,7,2.5000000000000355,True,True,True,True,0.0,True,False,True,True,0.19999999999999996
48.0,7,0.5000000000000071,True,True,True,True,0.0,True,True,True,True,0.0
48.0,7,0.49999999999981526,True,True,True,True,0.0,True,True,True,True,0.0
48.0,7,1.399999999999764,True,True,True,True,0.0,True,True,True,True,0.0
48.0,7,0.30000000000000426,True,False,True,True,0.6666666666666667,False,False,False,True,0.0
48.0,7,1.5999999999999304,True,True,True,True,0.06666666666666665,False,True,True,True,0.0
48.0,7,2.0999999999999233,True,True,True,True,0.0,True,False,True,True,0.0
48.0,7,0.29999999999999716,True,True,True,True,0.0,True,True,True,True,0.41666666666666663
48.0,7,0.4000000000001478,True,True,True,True,0.0,True,True,True,True,0.0
48.0,7,0.6999999999998678,True,True,True,True,0.0,True,True,True,True,0.0
48.0,7,2.5000000000000355,True,False,True,True,0.0,True,False,True,True,0.23333333333333328
48.0,7,1.4000000000001336,True,True,True,True,0.0,True,False,True,True,1.0
48.0,7,0.6000000000000085,True,True,True,True,0.0,True,True,True,True,0.41666666666666663
48.0,7,1.4000000000001336,True,True,True,True,0.0,False,False,False,False,-0.3571428571428571
48.0,7,0.19999999999989626,False,True,True,True,-0.41666666666666663,False,False,False,True,0.0
48.0,7,0.29999999999999716,True,True,True,True,-0.08333333333333337,True,True,True,True,0.0
48.0,7,2.299999999999798,True,True,True,True,0.0,True,True,True,True,0.0
48.0,7,0.5,True,True,True,True,0.0,True,True,True,True,-0.41666666666666663
48.0,7,0.1999999999999602,True,True,True,True,0.0,True,True,True,True,0.0
48.0,7,1.0000000000002416,True,True,True,True,0.0,True,True,True,True,0.0
48.0,7,0.7000000000003439,True,True,True,True,0.0,True,True,True,True,-0.3571428571428571
48.0,7,0.2999999999999119,True,True,True,True,0.0,True,True,True,True,0.0
48.0,7,0.7999999999999119,True,True,True,True,0.0,True,True,True,True,0.3125
48.0,7,0.29999999999986926,True,True,True,True,0.0,True,True,True,True,0.0
48.0,7,0.4999999999999716,True,True,True,True,0.0,True,True,True,True,0.0
48.0,7,0.4999999999998579,True,True,True,True,0.0,True,True,True,True,0.0
48.0,7,0.7000000000002586,True,True,True,True,0.0,True,True,True,True,0.0
48.0,7,0.5000000000000853,True,True,True,True,0.0,True,True,True,True,0.16666666666666663
48.0,7,0.6000000000000085,True,True,True,True,0.0,True,True,True,True,0.41666666666666663
48.0,7,0.2000000000004718,True,True,True,True,0.0,True,True,True,True,0.0
48.0,7,0.6000000000006764,True,True,True,True,0.0,False,False,False,False,0.5
48.0,7,0.19999999999998863,True,False,True,True,0.08333333333333337,False,False,False,True,0.0
48.0,7,1.1000000000004064,True,True,True,True,0.0,True,True,True,True,0.0
48.0,7,0.3000000000009919,True,True,True,True,0.33333333333333337,True,True,True,True,0.0
48.0,7,3.4000000000000483,True,False,True,True,0.0,False,False,False,True,-0.033333333333333326
48.0,7,1.0000000000000568,True,True,True,True,0.19999999999999996,True,True,True,True,0.0
48.0,7,0.99999999999973,True,True,True,True,0.0,True,True,True,True,0.0
48.0,7,0.6999999999997755,True,True,True,True,0.2857142857142857,True,True,True,True,0.0
48.0,7,0.699999999999676,True,True,True,True,0.2857142857142857,True,True,True,True,0.0
48.0,7,1.3000000000000256,True,True,True,True,0.0,False,True,True,True,-0.038461538461538436
48.0,7,1.1999999999995907,True,True,True,True,0.0,True,True,True,True,-0.16666666666666663
48.0,7,1.1000000000007333,True,True,True,True,0.0,True,True,True,True,0.0
48.0,7,0.7000000000001876,True,True,True,True,0.0,True,False,True,True,0.5714285714285714
48.0,7,0.2000000000008697,True,False,True,True,0.08333333333333337,True,False,True,True,0.33333333333333337
48.0,7,0.5999999999993975,True,True,True,True,0.0,False,True,True,True,-0.08333333333333337
48.0,7,0.3000000000000824,True,True,True,True,0.0,True,True,True,True,-0.16666666666666663
48.0,7,0.49999999999955946,True,True,True,True,0.0,True,True,True,True,0.0
48.0,7,0.6000000000010175,True,True,True,True,0.0,True,True,True,True,0.0
48.0,7,0.7000000000003013,True,True,True,True,0.0,True,True,True,True,0.2857142857142857
48.0,7,0.7000000000009692,True,True,True,True,0.0,True,True,True,True,0.0
48.0,7,0.19999999999946283,True,True,True,True,0.0,False,True,True,True,-0.5
48.0,7,0.3000000000001819,True,True,True,True,0.08333333333333337,True,True,True,True,0.33333333333333337
48.0,7,0.899999999999622,True,True,True,True,0.2222222222222222,True,True,True,True,0.0
48.0,7,0.40000000000033253,True,True,True,True,0.0,True,True,True,True,0.0
48.0,7,1.2000000000008413,True,True,True,True,0.0,True,True,True,True,0.0
48.0,7,2.000000000001279,True,True,True,True,0.0,True,False,True,True,0.1333333333333333
48.0,7,2.299999999999301,True,True,True,True,0.1333333333333333,True,False,True,True,0.1333333333333333
48.0,7,0.8999999999995794,True,True,True,True,0.16666666666666663,True,False,True,True,1.0
48.0,7,0.29999999999895977,True,True,True,True,0.33333333333333337,True,True,True,True,0.33333333333333337
48.0,7,1.6000000000011028,True,True,True,True,0.0,True,True,True,True,0.1333333333333333
48.0,7,0.29999999999998295,True,True,True,True,0.33333333333333337,True,True,True,True,0.0
48.0,7,0.4000000000005173,True,True,True,True,0.33333333333333337,True,True,True,True,0.0
48.0,7,2.4999999999983515,True,True,True,True,0.0,False,False,False,False,-0.46666666666666673
48.0,7,0.5000000000011084,True,True,True,True,-0.41666666666666663,True,False,True,True,0.5
48.0,7,1.1999999999991928,True,True,True,True,0.0,True,True,True,True,0.0
48.0,7,1.2000000000007844,True,True,True,True,0.0,True,True,True,True,0.0
48.0,7,2.099999999999426,True,True,True,True,0.0,True,False,True,True,0.09999999999999998
48.0,7,2.2000000000010402,True,True,True,True,0.0,True,False,True,True,0.16666666666666663
48.0,7,0.4000000000003183,True,True,True,True,0.0,True,True,True,True,0.33333333333333337
