method,rate_total,seed,t_fail,node,w_e,gap_next,gap_prev,lb_max,w_clip_floor,w_full,gmax_pre,egap_pre,alive_pre,gmax_peak,t_peak_rel,gmax_first,alive_first,gap_rad_first,floor_first,gap_rad_peak,alive_peak,arc_peak_m,geom_floor,n_concurrent,peak_late,m_nvals,m_shift,m_unstable,isolated,rel_floor,at_floor,above_floor,below_floor
B2,48.0,6,152.8999999999964,6,0.6,0.3000000000004377,0.6000000000001933,2.0346715376656577,True,False,2.1477088453137494,0.323014054587707,19.0,3.235418316167589,0.35000000000420073,3.10644760181188,18.0,1.0843547738459811,1.8888888888888888,1.0699333066696797,19.0,21.398666133393593,1.894736842105263,2,False,2,0.0,True,False,1.70758188908845,False,True,False
B2,48.0,7,22.80000000000005,22,1.2000000000000206,1.2000000000000206,0.9000000000000838,1.0268382755913719,False,False,1.071483418008388,0.1245584560609835,24.0,1.998355811621855,0.30000000000014637,1.9975644778614905,23.0,0.5456985990192686,1.9130434782608696,0.5459147771347554,23.0,10.918295542695109,1.9130434782608696,1,False,2,-1.0,False,False,1.0445950833477877,False,True,False
B2,48.0,7,24.00000000000007,6,1.5,3.5000000000000497,1.2000000000000206,1.719932814230487,False,True,1.798111578513691,0.1901444316645611,23.0,1.813692415988096,0.20000000000013785,1.813692415988096,22.0,0.5179893427217932,1.9090909090909092,0.5179893427217932,22.0,10.359786854435864,1.9090909090909092,0,False,2,-1.0,False,True,0.9500293607556693,False,False,True
B2,48.0,7,27.50000000000012,21,1.1000000000000156,1.1000000000000156,3.5000000000000497,1.0499068264852975,False,False,1.099902389651264,0.0352377056919494,22.0,1.8972685519294368,0.20000000000013785,1.8972685519294368,21.0,0.5676614232979489,1.9047619047619047,0.5676614232979489,21.0,11.353228465958978,1.9047619047619047,0,False,2,-1.0,False,True,0.9960659897629544,True,False,False
B2,48.0,7,28.600000000000136,25,0.6,0.09999999999999787,1.1000000000000156,1.6587631456358753,True,False,1.7417013029176691,0.1687289191350401,21.0,1.835943587469929,0.25000000000013856,1.8318333525452517,20.0,0.5754874202956923,1.9,0.5767786886800819,20.0,11.535573773601637,1.9,2,False,4,-1.0,True,False,0.9662860986683838,False,False,True
B2,48.0,7,28.700000000000134,7,0.6,0.2000000000000064,0.09999999999999787,1.6220845782956554,True,False,1.7031888072104384,0.1605669513491895,21.0,1.835943587469929,0.1500000000001407,1.8318333525452517,20.0,0.5754874202956923,1.9,0.5767786886800819,20.0,11.535573773601637,1.9,2,False,4,-1.0,True,False,0.9662860986683838,False,False,True
B2,48.0,7,28.90000000000014,16,0.8000000000000114,0.8000000000000114,0.2000000000000064,1.7441464080964326,False,False,1.835943587469929,0.2369628290632363,20.0,1.742753007429332,0.1500000000001407,1.7413695036065109,19.0,0.5758603831279494,1.894736842105263,0.576317899490685,19.0,11.5263579898137,1.894736842105263,2,False,2,-1.0,False,False,0.919786309476592,False,False,True
B2,48.0,7,29.700000000000152,23,1.0999999999998984,1.0999999999998984,0.8000000000000114,1.4969420527472335,False,False,1.5849974676147178,0.2615665998545424,18.0,1.9454915881917327,0.20000000000013785,1.9454915881917327,17.0,0.719052009539281,1.8823529411764706,0.719052009539281,17.0,14.381040190785619,1.8823529411764706,1,False,2,-1.0,False,False,1.0335424062268581,False,True,False
B2,48.0,7,31.3000000000001,4,0.6,0.20000000000007745,0.5000000000000497,1.131955889881419,True,False,1.198541530462679,0.126782651705854,18.0,1.9442971886576093,0.3500000000002146,1.929749772892788,17.0,0.7132338482101828,1.8823529411764706,0.7186105605037687,17.0,14.372211210075374,1.8823529411764706,2,False,3,-1.0,True,False,1.0329078814743549,False,True,False
B2,48.0,7,31.500000000000178,9,0.6,0.4999999999998934,0.20000000000007745,1.1037724485335378,True,False,1.168700239623746,0.1170693946409899,18.0,1.9442971886576093,0.15000000000013713,1.929749772892788,17.0,0.7132338482101828,1.8823529411764706,0.7186105605037687,17.0,14.372211210075374,1.8823529411764706,3,False,2,-1.0,False,False,1.0329078814743549,False,True,False
B2,48.0,7,33.000000000000085,6,1.5,2.5000000000000355,1.0000000000000142,1.5709807138832335,False,True,1.6691670085009356,0.2638395740237485,17.0,1.671298016468466,1.2500000000001066,1.4213242174091152,16.0,0.5581527149727172,1.875,0.6563171963120658,16.0,13.126343926241315,1.875,0,False,2,-1.0,False,True,0.8913589421165152,False,False,True
B2,48.0,7,38.300000000000274,17,0.6,0.5000000000000071,0.6000000000001222,1.25097871984812,True,False,1.313527655840526,0.2481309064175189,21.0,1.732581850326547,0.2999999999996703,1.732581850326547,20.0,0.5443066412728892,1.9,0.5443066412728892,20.0,10.886132825457784,1.9,2,False,2,-1.0,False,False,0.9118851843823933,False,False,True
B2,48.0,7,38.80000000000028,2,0.6,0.49999999999981526,0.5000000000000071,1.6351134203117041,True,False,1.721172021380741,0.2475163563586234,20.0,2.0507600462787408,0.5999999999996177,1.9988732477166915,19.0,0.661015316893045,1.894736842105263,0.6442652695664757,20.0,12.885305391329513,1.9,2,True,2,0.0,True,False,1.0793473927782846,False,True,False
B2,48.0,7,39.60000000000032,11,1.399999999999764,1.399999999999764,0.10000000000014353,1.9950767896858916,False,False,2.094830629170186,0.4049959648866453,21.0,2.2022224817639877,0.24999999999955236,2.2022224817639877,20.0,0.6918485970280024,1.9,0.6918485970280024,20.0,13.836971940560048,1.9,3,False,2,-1.0,False,False,1.1590644640863095,False,True,False
B2,48.0,7,47.90000000000041,10,0.6,0.30000000000000426,0.30000000000008953,1.1489362577802569,True,False,1.198890008118529,0.2359460542431931,24.0,1.819215934482308,0.5999999999989711,1.2198071646902104,23.0,0.3332293241206052,1.9130434782608696,0.5195668559148281,22.0,10.391337118296562,1.9090909090909092,2,True,3,-2.0,True,False,0.9529226323478756,False,False,True
B2,48.0,7,48.200000000000415,19,1.5,1.5999999999999304,0.30000000000000426,1.1667720705732447,False,True,1.2198071646902104,0.1430976170933511,23.0,1.819215934482308,0.29999999999896687,1.819215934482308,22.0,0.5195668559148281,1.9090909090909092,0.5195668559148281,22.0,10.391337118296562,1.9090909090909092,2,False,2,-1.0,False,False,0.9529226323478756,False,False,True
B2,48.0,7,49.800000000000345,11,0.6,0.10000000000009379,1.5999999999999304,1.4915122265480478,True,False,1.562536618288431,0.1576283535973468,22.0,1.718858281495148,0.44999999999893703,1.690712875791811,20.0,0.5311531149917226,1.9,0.5684160578639088,19.0,11.368321157278176,1.894736842105263,2,False,3,-3.0,True,False,0.9071752041224393,False,False,True
B2,48.0,7,49.80000000000044,8,0.6,0.10000000000000142,1.6000000000000227,1.4915122265480478,True,False,1.562536618288431,0.1576283535973468,22.0,1.718858281495148,0.44999999999884466,1.690712875791811,20.0,0.5311531149917226,1.9,0.5684160578639088,19.0,11.368321157278176,1.894736842105263,2,False,3,-3.0,True,False,0.9071752041224393,False,False,True
B2,48.0,7,49.90000000000044,15,1.5,2.0999999999999233,0.10000000000000142,1.4662824076982743,False,True,1.5361053794934303,0.1528510636340438,22.0,1.718858281495148,0.34999999999884324,1.690712875791811,20.0,0.5311531149917226,1.9,0.5684160578639088,19.0,11.368321157278176,1.894736842105263,2,False,3,-3.0,True,False,0.9071752041224393,False,False,True
B2,48.0,7,52.00000000000036,17,0.6,0.29999999999999716,2.0999999999999233,1.2432086105195732,True,False,1.3122757555484386,0.1321624516386481,19.0,2.24432004284202,0.39999999999879776,2.2182996033662365,18.0,0.7743326374885022,1.8888888888888888,0.7834154843218686,18.0,15.668309686437372,1.8888888888888888,1,False,3,-1.0,True,False,1.1881694344457752,False,True,False
B2,48.0,7,52.30000000000036,23,0.6,0.4000000000001478,0.29999999999999716,2.0950607365125564,True,False,2.2182996033662365,0.3088809534242389,18.0,2.24432004284202,0.0999999999988006,2.106854181557181,17.0,0.7786914845841149,1.8823529411764706,0.7834154843218686,18.0,15.668309686437372,1.8888888888888888,2,False,2,0.0,True,False,1.1881694344457752,False,True,False
B2,48.0,7,52.70000000000051,14,0.6999999999998678,0.6999999999998678,0.4000000000001478,1.9748193871669997,False,False,2.098245598864937,0.3545929416862214,17.0,2.104546946015908,0.049999999998632916,1.935006771950017,16.0,0.7598753824255842,1.875,0.777838732322166,17.0,15.556774646443321,1.8823529411764706,2,False,2,0.0,True,False,1.118040565070951,False,True,False
B2,48.0,7,53.400000000000375,9,1.5,2.5000000000000355,0.6999999999998678,1.7637646761144197,False,True,1.881348987855381,0.3822546417449111,16.0,1.873862675061148,0.049999999998725286,1.7220778162182997,15.0,0.7213422688455151,1.8666666666666667,0.7358641517260276,16.0,14.717283034520552,1.875,1,False,2,0.0,True,False,0.9993934266992789,True,False,False
B2,48.0,7,57.900000000000325,6,1.4000000000001336,1.4000000000001336,0.09999999999988773,1.317281439171633,False,False,1.390463741347835,0.3294817495987323,19.0,1.454807917358829,0.09999999999851639,,,,,0.4570413865558764,20.0,9.140827731117527,1.9,3,False,2,1.0,True,False,0.7656883775572785,False,False,True
B2,48.0,7,59.30000000000046,15,0.6000000000000085,0.6000000000000085,1.40000000000002,1.2448647213525683,False,False,1.314023872538822,0.2330640319322766,19.0,1.7388408031845612,0.5999999999982748,1.646176303699253,18.0,0.5746239313572414,1.8888888888888888,0.6069699436718659,18.0,12.139398873437317,1.8888888888888888,0,True,2,-1.0,False,True,0.9205627781565324,False,False,True
B2,48.0,7,59.90000000000047,21,0.6,0.09999999999989484,0.6000000000000085,1.6422385363409746,True,False,1.7388408031845612,0.2665530404016219,18.0,2.4085876527451235,0.39999999999824354,,,,,0.8407556972656849,18.0,16.815113945313698,1.8888888888888888,3,False,2,0.0,True,False,1.2751346396885948,False,True,False
B2,48.0,7,61.70000000000049,7,1.4000000000001336,1.4000000000001336,0.30000000000011795,1.479993754980946,False,False,1.5539934427299935,0.3059038754748026,21.0,1.685511076807016,0.2999999999981142,1.685511076807016,20.0,0.5295189216441143,1.9,0.5295189216441143,20.0,10.590378432882286,1.9,2,False,2,-1.0,False,False,0.8871110930563243,False,False,True
B2,48.0,7,63.10000000000063,20,0.6,0.19999999999989626,1.4000000000001336,1.2723000538930755,True,False,1.33926321462429,0.1902007012878151,20.0,2.97635046957288,0.4999999999978968,2.1989448937726075,19.0,0.7271778025184013,1.894736842105263,1.0389423077465212,18.0,20.778846154930424,1.8888888888888888,2,False,3,-2.0,True,False,1.5757149544797602,False,True,False
B2,48.0,7,63.30000000000052,19,0.6,0.29999999999999716,0.19999999999989626,1.272160222114982,True,False,1.3391160232789283,0.1769204946705076,20.0,2.97635046957288,0.29999999999800053,2.1989448937726075,19.0,0.7271778025184013,1.894736842105263,1.0389423077465212,18.0,20.778846154930424,1.8888888888888888,2,False,4,-2.0,True,False,1.5757149544797602,False,True,False
B2,48.0,7,63.60000000000052,10,1.5,2.299999999999798,0.29999999999999716,2.81099766570772,False,True,2.97635046957288,0.4988224707909271,18.0,2.97422023391079,0.04999999999800053,2.7814350515434243,17.0,1.0280159911018787,1.8823529411764706,1.038198715223584,18.0,20.76397430447168,1.8888888888888888,2,False,2,0.0,True,False,1.5745871826586537,False,True,False
B2,48.0,7,68.0000000000003,2,0.6,0.5,0.099999999999838,1.6141167414444304,True,False,1.699070254152032,0.3576255455130755,20.0,1.9787821842593345,0.299999999997965,1.9787821842593345,19.0,0.654371323486683,1.894736842105263,0.654371323486683,19.0,13.08742646973366,1.894736842105263,3,False,2,-1.0,False,False,1.0443572639146488,False,True,False
B2,48.0,7,68.5000000000003,14,0.6,0.1999999999999602,0.5,1.8657796798984745,True,False,1.969434106559501,0.3642732548708132,19.0,2.061538845527634,0.44999999999792806,1.819862802544124,18.0,0.635251956779328,1.8888888888888888,0.7619429755528939,17.0,15.238859511057878,1.8823529411764706,3,False,3,-2.0,True,False,1.0951925116865555,False,True,False
B2,48.0,7,68.70000000000026,22,1.0000000000002416,1.0000000000002416,0.1999999999999602,1.8402254060646541,False,False,1.942460150846024,0.3373119562027151,19.0,2.061538845527634,0.24999999999796785,1.819862802544124,18.0,0.635251956779328,1.8888888888888888,0.7619429755528939,17.0,15.238859511057878,1.8823529411764706,3,False,3,-2.0,True,False,1.0951925116865555,False,True,False
B2,48.0,7,70.40000000000028,13,0.7000000000003439,0.7000000000003439,0.6999999999997755,1.5991673588933066,False,False,1.693236027063501,0.3247866743761408,18.0,1.901925795560637,0.2999999999978513,1.901925795560637,17.0,0.7029501302360259,1.8823529411764706,0.7029501302360259,17.0,14.059002604720519,1.8823529411764706,1,False,2,-1.0,False,False,1.0103980788915885,True,False,False
B2,48.0,7,71.30000000000061,20,0.6,0.2999999999999119,0.19999999999998863,1.7398770309845544,True,False,1.842222738689528,0.3918016204611319,18.0,1.9023078456373417,0.099999999997479,,,,,0.6290817213389999,19.0,12.581634426779997,1.894736842105263,4,False,2,1.0,True,False,1.0039958074197082,True,False,False
B2,48.0,7,72.6000000000002,21,0.7999999999999119,0.7999999999999119,0.9999999999996732,1.3297616751733792,False,False,1.4036373237941226,0.2956938362684197,19.0,2.278092402715697,0.2999999999978087,2.278092402715697,18.0,0.7952042618411506,1.8888888888888888,0.7952042618411506,18.0,15.904085236823011,1.8888888888888888,1,False,2,-1.0,False,False,1.2060489190847807,False,True,False
B2,48.0,7,73.4000000000001,5,0.6,0.29999999999986926,0.7999999999999119,1.9779251600948728,True,False,2.094273698923983,0.3450697303678163,18.0,2.073589139680541,0.04999999999786553,1.849961708077265,17.0,0.6837442484138778,1.8823529411764706,0.7238191564204408,18.0,14.476383128408816,1.8888888888888888,3,False,3,0.0,True,False,1.0977824857132277,False,True,False
B2,48.0,7,73.69999999999997,25,0.6,0.4999999999999716,0.29999999999986926,1.7411404311315435,True,False,1.849961708077265,0.3204998424234479,17.0,1.9310635734340027,0.3999999999979593,1.9301146518813457,15.0,0.8084845347915275,1.8666666666666667,0.8088820181220155,15.0,16.17764036244031,1.8666666666666667,3,False,2,-2.0,True,False,1.0344983429110728,False,True,False
B2,48.0,7,73.70000000000009,18,0.6,0.4999999999998579,0.29999999999998295,1.7411404311315435,True,False,1.849961708077265,0.3204998424234479,17.0,1.9310635734340027,0.39999999999784563,1.9301146518813457,15.0,0.8084845347915275,1.8666666666666667,0.8088820181220155,15.0,16.17764036244031,1.8666666666666667,3,False,2,-2.0,True,False,1.0344983429110728,False,True,False
B2,48.0,7,74.19999999999995,8,0.7000000000002586,0.7000000000002586,0.4999999999998579,1.800516236013324,False,False,1.9291245385857043,0.4225914975624039,15.0,1.9272841402417429,0.049999999997979216,1.8077691011369268,14.0,0.8113248753597704,1.8571428571428572,0.8072988928484772,15.0,16.145977856969544,1.8666666666666667,3,False,2,0.0,True,False,1.0324736465580766,False,True,False
B2,48.0,7,74.9000000000002,7,0.6,0.5000000000000853,0.7000000000002586,1.62045627898238,True,False,1.7451067619810248,0.3715572011042115,14.0,1.7321908543363085,0.04999999999768079,1.5430305524031496,13.0,0.7457805304145131,1.8461538461538463,0.7774054375140533,14.0,15.548108750281067,1.8571428571428572,2,False,2,0.0,True,False,0.9327181523349353,False,False,True
B2,48.0,7,75.40000000000029,19,0.6000000000000085,0.6000000000000085,0.5000000000000853,1.3847178428272875,False,False,1.500110996396228,0.2788930551004899,13.0,1.7659572195073503,0.5999999999975358,1.7070878491773906,12.0,0.8938291076680152,1.8333333333333333,0.9246530378930248,12.0,18.493060757860494,1.8333333333333333,1,True,2,-1.0,False,False,0.9632493924585548,False,False,True
B2,48.0,7,76.29999999999983,16,0.6,0.2000000000004718,0.2999999999995282,1.7861841365425621,True,False,1.9350328145877755,0.3773074273757967,13.0,2.0009103153609638,0.49999999999795364,,,,,0.8980064496042912,14.0,17.960128992085824,1.8571428571428572,4,False,2,1.0,True,False,1.0774132467328266,False,True,False
B2,48.0,7,79.99999999999952,11,0.6000000000006764,0.6000000000006764,0.6999999999989086,1.3462309966720278,False,False,1.4359797297834964,0.3295740518131432,16.0,1.422878265623139,0.04999999999807869,1.27511073551529,15.0,0.5341171358944417,1.8666666666666667,0.55876298827928,16.0,11.175259765585599,1.875,1,False,2,0.0,True,False,0.7588684083323407,False,False,True
B2,48.0,7,81.49999999999999,2,0.6,0.19999999999998863,0.09999999999988063,1.2054430245094772,True,False,1.2807832135413195,0.2857599130524321,17.0,2.4072192952019806,0.29999999999751026,2.1510306251321785,16.0,0.844707751195239,1.875,0.8402780503762379,18.0,16.80556100752476,1.8888888888888888,4,False,3,1.0,True,False,1.274410215106931,False,True,False
B2,48.0,7,86.89999999999911,9,1.1000000000004064,1.1000000000004064,2.5999999999992838,1.2760085358800888,False,False,1.336770847112474,0.1260998330401644,22.0,1.9741164032830636,0.399999999998073,1.971845888180688,21.0,0.5899749101256848,1.9047619047619047,0.5906542466557312,21.0,11.813084933114624,1.9047619047619047,0,False,2,-1.0,False,True,1.0364111117236083,False,True,False
B2,48.0,7,89.199999999999,6,0.6,0.3000000000009919,1.199999999999477,1.1505213475537681,True,False,1.2053080783896617,0.1170912218719204,22.0,2.3917826906867354,0.3999999999980588,2.293112187345969,21.0,0.6860975620593637,1.9047619047619047,0.6830915390949706,22.0,13.661830781899411,1.9090909090909092,1,False,2,0.0,True,False,1.2528385522644805,False,True,False
B2,48.0,7,91.49999999999908,12,1.5,3.4000000000000483,1.9999999999990905,1.4879883067690782,False,True,1.5588448928057008,0.1698715210260035,22.0,1.768136802644478,0.39999999999784563,1.7648601004668478,21.0,0.5280449072609898,1.9047619047619047,0.5290252942599656,21.0,10.580505885199312,1.9047619047619047,0,False,2,-1.0,False,True,0.928271821388351,False,False,True
B2,48.0,7,95.1999999999992,25,1.0000000000000568,1.0000000000000568,0.3000000000000824,1.1183867128881924,False,False,1.1716432230257252,0.1937216989447008,22.0,1.9210981331349268,0.3999999999975188,1.9152206157590173,21.0,0.5730326682354523,1.9047619047619047,0.5747912173220717,21.0,11.495824346441434,1.9047619047619047,1,False,2,-1.0,False,False,1.0085765198958367,True,False,False
B2,48.0,7,96.19999999999926,18,0.99999999999973,0.99999999999973,1.0000000000000568,1.7395954152700983,False,False,1.826575186033603,0.2106057094719531,21.0,1.819098558888256,0.34999999999739373,1.8174056127393103,20.0,0.5709548121574675,1.9,0.5714866668759124,20.0,11.429733337518249,1.9,0,False,2,-1.0,False,True,0.9574202941517137,False,False,True
B2,48.0,7,98.7999999999993,7,0.6999999999997755,0.6999999999997755,1.600000000000307,1.1380974293169972,False,False,1.195002300782847,0.1273588980409994,21.0,1.7801661125159378,0.39999999999720615,1.777157465435978,19.0,0.5876952460722027,1.894736842105263,0.5886901874999548,19.0,11.773803749999097,1.894736842105263,1,False,2,-2.0,True,False,0.9395321149389673,False,False,True
B2,48.0,7,98.7999999999994,19,0.699999999999676,0.699999999999676,1.6000000000004064,1.1380974293169972,False,False,1.195002300782847,0.1273588980409994,21.0,1.7801661125159378,0.39999999999710667,1.777157465435978,19.0,0.5876952460722027,1.894736842105263,0.5886901874999548,19.0,11.773803749999097,1.894736842105263,1,False,2,-2.0,True,False,0.9395321149389673,False,False,True
B2,48.0,7,99.59999999999886,6,1.3000000000000256,1.3000000000000256,0.09999999999978115,1.7408125808785744,False,False,1.8324342956616573,0.3296828116405563,20.0,1.8214282272905855,0.049999999997623945,1.709573004908686,19.0,0.5653454729470058,1.894736842105263,0.5722185537897184,20.0,11.444371075794368,1.9,3,False,2,0.0,True,False,0.9586464354160977,False,False,True
B2,48.0,7,100.89999999999888,22,1.1999999999995907,1.1999999999995907,1.3000000000000256,1.6471727420633728,False,False,1.7386823388446713,0.2394724519607867,19.0,1.82609073599588,0.3999999999975188,1.8211711102124084,18.0,0.6357086423081411,1.8888888888888888,0.6374259156658928,18.0,12.748518313317856,1.8888888888888888,0,False,2,-1.0,False,True,0.9667539190566424,False,False,True
B2,48.0,7,102.09999999999847,15,1.1000000000007333,1.1000000000007333,1.1999999999995907,1.5943108070498733,False,False,1.6880937956998658,0.2106942184733942,18.0,1.733621248905088,0.4499999999978428,1.7282092676284528,17.0,0.6387446516526287,1.8823529411764706,0.6407449152549867,17.0,12.814898305099733,1.8823529411764706,0,False,2,-1.0,False,True,0.920986288480828,False,False,True
B2,48.0,7,103.2999999999982,4,0.7000000000001876,0.7000000000001876,0.09999999999899956,1.5903159225591026,False,False,1.6838639180037558,0.2725347845584984,18.0,1.6654629403641692,0.04999999999807869,1.479266775564183,17.0,0.5467357217425763,1.8823529411764706,0.5813562375860144,18.0,11.627124751720288,1.8888888888888888,1,False,2,0.0,True,False,0.8817156743104425,False,False,True
B2,48.0,7,103.9999999999984,24,0.6,0.2000000000008697,0.7000000000001876,1.2434476731637532,True,False,1.3211631527364878,0.1025187387027454,17.0,1.9869673415273783,0.2999999999978229,1.874040471501708,16.0,0.7359339722249647,1.875,0.734381412125324,17.0,14.68762824250648,1.8823529411764706,3,False,2,0.0,True,False,1.0555764001864198,False,True,False
B2,48.0,7,104.79999999999924,18,0.6,0.5999999999993975,0.5999999999999801,1.7863257490743962,True,False,1.897971108391546,0.28530269251089,17.0,1.8825517039303876,0.049999999996956035,1.7025940187272273,16.0,0.6686071076599225,1.875,0.6957894827141944,17.0,13.915789654283888,1.8823529411764706,3,False,2,0.0,True,False,1.0001055927130185,True,False,False
B2,48.0,7,105.39999999999864,16,0.6,0.3000000000000824,0.5999999999993975,1.4561269222081743,True,False,1.5532020503553858,0.1585528356177049,16.0,1.8817757899043843,0.4999999999974847,1.871885609559184,15.0,0.7840936105802112,1.8666666666666667,0.7882363996355659,15.0,15.764727992711318,1.8666666666666667,2,False,3,-1.0,True,False,1.008094173163063,True,False,False
B2,48.0,7,105.69999999999872,5,0.6,0.49999999999955946,0.3000000000000824,1.7470932355885718,True,False,1.871885609559184,0.2597791736063027,15.0,1.8817757899043843,0.19999999999740226,1.753882801090686,14.0,0.7871407604519982,1.8571428571428572,0.7882363996355659,15.0,15.764727992711318,1.8666666666666667,3,False,2,0.0,True,False,1.008094173163063,True,False,False
B2,48.0,7,106.19999999999828,3,0.6000000000010175,0.6000000000010175,0.49999999999955946,1.6115572456010565,False,False,1.7355231875703685,0.2893613453255123,14.0,1.7284678071912205,0.0499999999978229,1.5714209991647954,13.0,0.7595022564112082,1.8461538461538463,0.7757345378626281,14.0,15.514690757252563,1.8571428571428572,2,False,2,0.0,True,False,0.9307134346414264,False,False,True
B2,48.0,7,108.19999999999858,13,0.7000000000003013,0.7000000000003013,0.5999999999997243,1.4358077883337248,False,False,1.5315283075559731,0.3379046601572097,16.0,2.266773610293275,0.4999999999973852,2.259553275492631,15.0,0.9464794627576536,1.8666666666666667,0.9495039095264756,15.0,18.990078190529513,1.8666666666666667,1,False,2,-1.0,False,False,1.2143430055142546,False,True,False
B2,48.0,7,112.09999999999827,14,0.7000000000009692,0.7000000000009692,0.09999999999988063,1.2537522435804596,False,False,1.3234051460015963,0.2503828784849258,19.0,2.1881365026800044,0.24999999999748468,2.1881365026800044,18.0,0.7638037290967961,1.8888888888888888,0.7638037290967961,18.0,15.276074581935921,1.8888888888888888,2,False,2,-1.0,False,False,1.1584252073011787,False,True,False
B2,48.0,7,113.3999999999992,18,0.6,0.19999999999946283,0.5999999999999517,1.8328763972690336,True,False,1.93470286378398,0.2899965759205359,19.0,1.9821967584987503,0.09999999999649845,,,,,0.6227254774469175,20.0,12.45450954893835,1.9,4,False,2,1.0,True,False,1.0432614518414476,False,True,False
B2,48.0,7,113.59999999999866,20,0.6,0.10000000000006537,0.19999999999946283,1.831537825072489,True,False,1.927934552707883,0.3186717457208787,20.0,1.9003947252554203,0.04999999999702709,1.778912338893121,19.0,0.5882755721312489,1.894736842105263,0.5970266107783222,20.0,11.940532215566444,1.9,5,False,2,0.0,True,False,1.0002077501344318,True,False,False
B2,48.0,7,115.8999999999984,6,0.6,0.3000000000001819,1.7000000000001165,1.203041115280923,True,False,1.2663590687167612,0.1517137884669103,20.0,2.028558393666584,0.3999999999971209,1.9333208377004816,19.0,0.639337530605463,1.894736842105263,0.6372904146920852,20.0,12.745808293841705,1.9,1,False,2,0.0,True,False,1.0676623124560969,False,True,False
B2,48.0,7,118.79999999999832,16,0.899999999999622,0.899999999999622,2.5999999999997385,1.1726295655152907,False,False,1.234346911068727,0.1149247545237845,20.0,1.791959024603602,0.24999999999705835,1.791959024603602,19.0,0.5925900323398534,1.894736842105263,0.5925900323398534,19.0,11.851800646797068,1.894736842105263,0,False,2,-1.0,False,True,0.9457561518741233,False,False,True
B2,48.0,7,119.69999999999794,15,0.6,0.40000000000033253,0.899999999999622,1.5585376256680517,True,False,1.6451230493162767,0.1613174901100524,19.0,2.498887436748901,0.499999999997371,2.436693033680492,18.0,0.8505663259626735,1.8888888888888888,0.826366990888229,19.0,16.527339817764577,1.894736842105263,3,False,2,0.0,True,False,1.3188572582841422,False,True,False
B2,48.0,7,120.19999999999835,13,1.2000000000008413,1.2000000000008413,0.10000000000007958,2.367367045341064,False,False,2.498887436748901,0.4152530997884085,19.0,2.486863409106668,0.049999999996970246,2.258710918861006,18.0,0.7884388476974209,1.8888888888888888,0.8223907175295553,19.0,16.447814350591106,1.894736842105263,2,False,2,0.0,True,False,1.312511243695186,False,True,False
B2,48.0,7,121.49999999999817,25,0.6,0.1000000000004917,0.09999999999897113,1.5470994547675374,True,False,1.6330494244768452,0.2241520893475637,19.0,1.94215726331016,0.4499999999970328,,,,,0.6422596832138163,19.0,12.845193664276326,1.894736842105263,3,False,2,0.0,True,False,1.0250274445248067,False,True,False
B2,48.0,7,121.89999999999712,17,1.5,2.000000000001279,0.2999999999984624,1.839282889719525,False,True,1.9414652724817207,0.3537915528588474,19.0,1.94215726331016,0.04999999999807869,1.825775898893951,18.0,0.6373160167851708,1.8888888888888888,0.6422596832138163,19.0,12.845193664276326,1.894736842105263,3,False,2,0.0,True,False,1.0250274445248067,False,True,False
B2,48.0,7,124.49999999999902,18,1.5,2.299999999999301,0.6000000000006196,1.161418267026494,False,True,1.2259415040835215,0.2076565136568156,19.0,1.8921652880415216,0.24999999999602096,1.8921652880415216,18.0,0.6604902853654289,1.8888888888888888,0.6604902853654289,18.0,13.209805707308577,1.8888888888888888,1,False,2,-1.0,False,False,1.0017345642572761,True,False,False
B2,48.0,7,126.79999999999836,20,0.8999999999995794,0.8999999999995794,2.2999999999993435,1.2135085782516732,False,False,1.2848914357958894,0.1049719267652381,18.0,1.413240128822333,0.24999999999656097,,,,,0.4933138673851704,18.0,9.866277347703408,1.8888888888888888,1,False,2,0.0,True,False,0.7481859505529999,False,False,True
B2,48.0,7,129.59999999999818,16,0.6,0.29999999999895977,0.09999999999999432,1.166643647330447,True,False,1.224975829696969,0.2176366092058373,21.0,1.89477967307866,0.3499999999971237,1.8939855565163164,20.0,0.5950131110356836,1.9,0.5952625901115187,20.0,11.905251802230374,1.9,2,False,2,-1.0,False,False,0.9972524595150842,True,False,False
B2,48.0,7,130.89999999999793,7,1.5,1.6000000000011028,1.0000000000007958,1.3199524904250604,False,True,1.3859501149463134,0.1826764817428776,21.0,1.8516113207836191,0.249999999997641,1.8516113207836191,20.0,0.5817008522677511,1.9,0.5817008522677511,20.0,11.634017045355023,1.9,0,False,2,-1.0,False,True,0.9745322740966417,False,False,True
B2,48.0,7,134.39999999999756,5,0.6,0.29999999999998295,1.8999999999985278,1.1113260280953918,True,False,1.1668923295001614,0.1225817485617004,21.0,1.98227948585448,0.49999999999886313,1.8956297646961144,20.0,0.5955296542695461,1.9,0.593096635249732,21.0,11.86193270499464,1.9047619047619047,2,False,2,0.0,True,False,1.040696730073602,False,True,False
B2,48.0,7,134.69999999999754,15,0.6,0.10000000000081855,0.29999999999998295,1.8009313294056528,True,False,1.8957171888480555,0.2315559206125236,20.0,1.98227948585448,0.19999999999888018,,,,,0.593096635249732,21.0,11.86193270499464,1.9047619047619047,2,False,2,1.0,True,False,1.040696730073602,False,True,False
